,Ask,BaseVolume,Bid,High,Last,Low,OpenBuy,OpenSell,time
34144,5.474e-05,129.85870343,5.451e-05,5.794e-05,5.47e-05,5.215e-05,337.0,2539.0,2018-03-05T00:10:00Z
34145,5.499e-05,129.81512948,5.453e-05,5.794e-05,5.499e-05,5.215e-05,337.0,2549.0,2018-03-05T00:20:00Z
34146,5.494e-05,130.24786148,5.45e-05,5.794e-05,5.45e-05,5.215e-05,336.0,2551.0,2018-03-05T00:30:00Z
34147,5.473e-05,129.64462253,5.433e-05,5.794e-05,5.473e-05,5.215e-05,332.0,2553.0,2018-03-05T00:40:00Z
34148,5.5e-05,130.39645239,5.478e-05,5.794e-05,5.5e-05,5.215e-05,342.0,2554.0,2018-03-05T00:50:00Z
34149,5.528e-05,130.28344592,5.478e-05,5.794e-05,5.53e-05,5.215e-05,345.0,2558.0,2018-03-05T01:00:00Z
34150,5.457e-05,129.67850412,5.452e-05,5.794e-05,5.452e-05,5.215e-05,343.0,2559.0,2018-03-05T01:10:00Z
34151,5.476e-05,129.21231905,5.458e-05,5.794e-05,5.476e-05,5.215e-05,353.0,2547.0,2018-03-05T01:20:00Z
34152,5.52e-05,129.4144905,5.472e-05,5.794e-05,5.472e-05,5.215e-05,355.0,2550.0,2018-03-05T01:30:00Z
34153,5.519e-05,130.74529864,5.46e-05,5.794e-05,5.457e-05,5.215e-05,346.0,2550.0,2018-03-05T01:40:00Z
34154,5.44e-05,131.28360208,5.431e-05,5.794e-05,5.456e-05,5.215e-05,342.0,2555.0,2018-03-05T01:50:00Z
34155,5.495e-05,131.41331063,5.432e-05,5.794e-05,5.433e-05,5.215e-05,346.0,2551.0,2018-03-05T02:00:00Z
34156,5.514e-05,131.06627277,5.452e-05,5.794e-05,5.452e-05,5.215e-05,348.0,2555.0,2018-03-05T02:10:00Z
34157,5.496e-05,131.74858712,5.44e-05,5.794e-05,5.498e-05,5.215e-05,351.0,2556.0,2018-03-05T02:20:00Z
34158,5.475e-05,132.08464675,5.443e-05,5.794e-05,5.475e-05,5.215e-05,355.0,2556.0,2018-03-05T02:30:00Z
34159,5.473e-05,131.8366042,5.444e-05,5.794e-05,5.473e-05,5.215e-05,350.0,2560.0,2018-03-05T02:40:00Z
34160,5.497e-05,131.96818943,5.483e-05,5.794e-05,5.483e-05,5.215e-05,352.0,2561.0,2018-03-05T02:50:00Z
34161,5.492e-05,132.31222036,5.478e-05,5.794e-05,5.492e-05,5.215e-05,351.0,2562.0,2018-03-05T03:00:00Z
34162,5.492e-05,132.46707172,5.451e-05,5.794e-05,5.496e-05,5.215e-05,347.0,2564.0,2018-03-05T03:10:00Z
34163,5.485e-05,132.98887086,5.471e-05,5.794e-05,5.49e-05,5.215e-05,345.0,2566.0,2018-03-05T03:20:00Z
34164,5.466e-05,133.79638047,5.461e-05,5.794e-05,5.467e-05,5.215e-05,347.0,2582.0,2018-03-05T03:30:00Z
34165,5.479e-05,133.28503145,5.476e-05,5.794e-05,5.478e-05,5.215e-05,346.0,2582.0,2018-03-05T03:40:00Z
34166,5.471e-05,133.59009509,5.448e-05,5.794e-05,5.471e-05,5.215e-05,344.0,2573.0,2018-03-05T03:50:00Z
34167,5.483e-05,134.6235157,5.408e-05,5.794e-05,5.411e-05,5.215e-05,322.0,2571.0,2018-03-05T04:00:00Z
34168,5.438e-05,134.61158509,5.409e-05,5.794e-05,5.438e-05,5.215e-05,322.0,2565.0,2018-03-05T04:10:00Z
34169,5.438e-05,133.91207448,5.422e-05,5.794e-05,5.438e-05,5.215e-05,325.0,2568.0,2018-03-05T04:20:00Z
34170,5.439e-05,134.12173613,5.412e-05,5.794e-05,5.412e-05,5.215e-05,324.0,2568.0,2018-03-05T04:30:00Z
34171,5.439e-05,134.54768688,5.435e-05,5.794e-05,5.435e-05,5.215e-05,330.0,2567.0,2018-03-05T04:40:00Z
34172,5.437e-05,134.93067503,5.435e-05,5.794e-05,5.437e-05,5.215e-05,325.0,2568.0,2018-03-05T04:50:00Z
34173,5.491e-05,135.23749964,5.42e-05,5.794e-05,5.429e-05,5.215e-05,326.0,2573.0,2018-03-05T05:00:00Z
34174,5.46e-05,135.65864352,5.426e-05,5.794e-05,5.46e-05,5.215e-05,329.0,2571.0,2018-03-05T05:10:00Z
34175,5.495e-05,135.88518654,5.47e-05,5.794e-05,5.494e-05,5.215e-05,332.0,2564.0,2018-03-05T05:20:00Z
34176,5.494e-05,135.53412639,5.47e-05,5.794e-05,5.494e-05,5.215e-05,329.0,2569.0,2018-03-05T05:30:00Z
